symbol,name,name_trans,sml_id,related_pair_ID
COT,Cosplay Token,Cosplay Token,,
CPLAY,CPLAY Network,CPLAY Network,,
WCSOV,CrownSterling,CrownSterling,,
CISLA,Crypto Island,Crypto Island,,
RAIDER,Crypto Raiders,Crypto Raiders,,
ROY,Crypto Royale,Crypto Royale,,
SHIELD,Crypto Shield,Crypto Shield,,
CSC,Crypto Soccer,Crypto Soccer,,
CBT,CryptoBattles,CryptoBattles,,
CCV2,CryptoCart V2,CryptoCart V2,,
CCP,CryptoCoinPay,CryptoCoinPay,,
CFC,CryptoFantasy,CryptoFantasy,,
$CFAR,CryptoFarming,CryptoFarming,,
CTOGER,CryptogerClub,CryptogerClub,,
JUKE,CryptoJukebox,CryptoJukebox,,
CROCKET,CryptoRockets,CryptoRockets,,
CT,CryptoTwitter,CryptoTwitter,,
CRYSTAL,Cyber Crystal,Cyber Crystal,,
CYCLE,Cycle Finance,Cycle Finance,,
CYM,Cylum Finance,Cylum Finance,,
CYOP,CyOp Protocol,CyOp Protocol,,
DBDOGE,DaddyBabyDoge,DaddyBabyDoge,,
VINCI,DaVinci Token,DaVinci Token,,
DOD,Day Of Defeat,Day Of Defeat,,
DCD,DCD Ecosystem,DCD Ecosystem,,
DDDX,DDDX Protocol,DDDX Protocol,,
DHOLD,DeFi Holdings,DeFi Holdings,,
JEWEL,DeFi Kingdoms,DeFi Kingdoms,,
DEGEN,Degen Finance,Degen Finance,,
DEIP,DEIP Protocol,DEIP Protocol,,
DLQ,Deliq Finance,Deliq Finance,,
DELTA,Delta,Delta,,
DMTC,Demeter Chain,Demeter Chain,,
DEVIL,Devil Finance,Devil Finance,,
LIFE,DEVITA,DEVITA,,
DEXI,Dexioprotocol,Dexioprotocol,,
DXT,DeXit Network,DeXit Network,,
DGMV,DigiMetaverse,DigiMetaverse,,
DUSD,DigitalDollar,DigitalDollar,,
DXCT,DNAxCAT Token,DNAxCAT Token,,
DNDB,DnD Metaverse,DnD Metaverse,,
DNF,DNFT Protocol,DNFT Protocol,,
DST,DoctorS Token,DoctorS Token,,
DMS,Documentchain,Documentchain,,
DOGEP,Doge Protocol,Doge Protocol,,
SPACEXDO,Doge Universe,Doge Universe,,
DOG,DogeSwap,DogeSwap,,
DHD,Doom Hero Dao,Doom Hero Dao,,
DRACO,Draco.Finance,Draco.Finance,,
DRS,Dragon Slayer,Dragon Slayer,,
$DRAGONS,DragonsGameFi,DragonsGameFi,,
DUET,Duet Protocol,Duet Protocol,,
DUST,DUST Protocol,DUST Protocol,,
ECT,Ecochaintoken,Ecochaintoken,,
EGC,Egoras Credit,Egoras Credit,,
ELCASH,Electric Cash,Electric Cash,,
ELT,Element.Black,Element.Black,,
ELONCAT,ELON CAT COIN,ELON CAT COIN,,
EM,Emerald Nodes,Emerald Nodes,,
LOL,EMOGI Network,EMOGI Network,,
ELX,Energy Ledger,Energy Ledger,,
SPORE,Enoki Finance,Enoki Finance,,
ENV,Envoy,Envoy,,
ETOS,Eternal Oasis,Eternal Oasis,,
EFT,ETH Fan Token Ecosystem,ETH Fan Token Ecosystem,,
ELITE,Ethereum Lite,Ethereum Lite,26039475.0,1071825.0
ETHM,Ethereum Meta,Ethereum Meta,28506265.0,1152982.0
ETHOS,Ethos Project,Ethos Project,,
EUPH,Euphoria,Euphoria,,
EVRT,Everest Token,Everest Token,,
EVILSQUI,EvilSquidGame,EvilSquidGame,,
EXCC,ExchangeCoin,ExchangeCoin,,
EYES,EYES Protocol,EYES Protocol,,
FTSY,Fantasy Token,Fantasy Token,,
FDOGE,FDoge Finance,FDoge Finance,,
FNB,FinexboxToken,FinexboxToken,,
FIRE,Fire Protocol,Fire Protocol,,
FIRE,FireFlame Inu,FireFlame Inu,,
EXFI,Flare Finance,Flare Finance,,
FLUX,Flux Protocol,Flux Protocol,,
FORGE,Forge Finance,Forge Finance,,
FXC,FUTUREXCRYPTO,FUTUREXCRYPTO,,
GAIN,Gain Protocol,Gain Protocol,,
GFARM2,Gains Farm,Gains Farm,,
GNS,Gains Network,Gains Network,,
GAN,Galactic Arena: The NFTverse,Galactic Arena: The NFTverse,,
GSHIBA,Gambler Shiba,Gambler Shiba,,
GEIST,Geist Finance,Geist Finance,,
GHSP,Ghospers Game,Ghospers Game,,
GIN,Ginga Finance,Ginga Finance,,
GINZA,GINZA NETWORK,GINZA NETWORK,,
GLIDE,Glide Finance,Glide Finance,,
GMNG,Global Gaming,Global Gaming,,
GOBBLE,Gobble Gobble,Gobble Gobble,,
GBA,Golden Banana,Golden Banana,,
GB,Good Bridging,Good Bridging,,
GRAPE,Grape Finance,Grape Finance,,
GRAPE,Grape Network,Grape Network,,
GRAV,Graviton Zero,Graviton Zero,,
GRO,Gro DAO Token,Gro DAO Token,,
GETH,Guarded Ether,Guarded Ether,,
MATATA,Hakuna Matata,Hakuna Matata,,
MTT,Hakuna Shares,Hakuna Shares,,
HAM,Hamster Money,Hamster Money,,
HSHARE,Hamster Share,Hamster Share,,
HTC,Hat Swap City,Hat Swap City,,
HEAD,Head Football,Head Football,,
HEP,Health Potion,Health Potion,,
HP,HeartBout Pay,HeartBout Pay,,
HEDGE,Hedge Finance,Hedge Finance,,
SHARD,Hello Gophers,Hello Gophers,,
HSHARES,Hermes Shares,Hermes Shares,,
HCT,HeroCatGamefi,HeroCatGamefi,,
HON,Heroes of NFT,Heroes of NFT,,
HES,Hero Essence,Hero Essence,,
XHT,HollaEx Token,HollaEx Token,,
HMRN,Homerun Token,Homerun Token,,
HONEY,Honey Finance,Honey Finance,,
HZD,HorizonDollar,HorizonDollar,,
HOTMOON,HotMoon Token,HotMoon Token,,
HBT,Hubii Network,Hubii Network,,
NHCT,Hurricane NFT,Hurricane NFT,,
HGT,Hydrogentoken,Hydrogentoken,,
HDFL,Hyper Deflate,Hyper Deflate,,
INET,Ideanet Token,Ideanet Token,,
H2O,IFOSwap Token,IFOSwap Token,,
IFLT,InflationCoin,InflationCoin,25971739.0,1061862.0
INFT,iNFT Platform,iNFT Platform,,
IVZ,InvisibleCoin,InvisibleCoin,26039395.0,1071906.0
JEM,Itchiro Games,Itchiro Games,,
IZI,Izumi Finance,Izumi Finance,,
JADE,Jade Protocol,Jade Protocol,,
HAT,Joe Hat Token,Joe Hat Token,,
JPG,JPG NFT Index,JPG NFT Index,,
JF,Jswap.Finance,Jswap.Finance,,
KARA,KaraStar,KaraStar,,
KSH,Keeshond Coin,Keeshond Coin,,
KPHI,Kephi Gallery,Kephi Gallery,,
KHAOS,Khaos Finance,Khaos Finance,,
XKI,Ki,Ki,,
KDC,Kingdom Coin,Kingdom Coin,,
PAWN,Kingdoms,Kingdoms,,
KS2,Kingdomswap (New),Kingdomswap (New),,
KIF,KittenFinance,KittenFinance,,
KITTY,Kitty Finance,Kitty Finance,,
KRN,KRYZA Network,KRYZA Network,,
KFT,Kuber Finance,Kuber Finance,,
LSC,Last Survivor,Last Survivor,,
LEM,Lemur Finance,Lemur Finance,,
LTNV2,Life Token V2,Life Token V2,,
LHC,Lightcoin,Lightcoin,,
LMCSWAP,LimoCoin Swap,LimoCoin Swap,,
LQDR,Liquid Driver,Liquid Driver,,
LC,Lotus Capital,Lotus Capital,,
LOVE,LovePot Token,LovePot Token,,
LFG,Low Float Gem,Low Float Gem,,
L2P,Lung Protocol,Lung Protocol,,
LYD,Lydia Finance,Lydia Finance,,
MAGIK,Magik Finance,Magik Finance,,
MANGO,Mango Finance,Mango Finance,,
MNFT,ManuFactory,ManuFactory,,
MBH,Marble Heroes,Marble Heroes,,
ML,Market Ledger,Market Ledger,,
MARS,Mars Protocol,Mars Protocol,,
MCF,MCF Token,MCF Token,,
MEDIA,Media Network,Media Network,,
MEDI,MediconnectUk,MediconnectUk,,
MERCURY,Mercury Tools,Mercury Tools,,
MEFI,Meta Business,Meta Business,,
MF1,MetaFinance,MetaFinance,,
METAFLOK,MetaFlokiRush,MetaFlokiRush,,
METAGS,MetaGameSpace,MetaGameSpace,,
MLT,Metaloop Tech,Metaloop Tech,,
MDAO,Metaverse DAO,Metaverse DAO,,
MVP,Metaverse lab,Metaverse lab,,
META,MetaZuckZilla,MetaZuckZilla,,
MEVREPEL,MEV Repellent,MEV Repellent,,
$WOOD,Mindfolk Wood,Mindfolk Wood,,
GOLD,MinerJoe,MinerJoe,,
MiniCat,Mini Cat Coin,Mini Cat Coin,,
MIS,Mithril Share,Mithril Share,,
MXF,Mixty Finance,Mixty Finance,,
MOLK,MobilinkToken,MobilinkToken,,
MOBY,Moby Dick V2,Moby Dick V2,,
MOMAT,Moma Protocol,Moma Protocol,,
MOMO,Momo Protocol,Momo Protocol,,
MSD,MoneydefiSwap,MoneydefiSwap,,
MON,Monfter,Monfter,,
MONS,Monsters Clan,Monsters Clan,,
MONEY,Moremoney USD,Moremoney USD,,
MTVP,MultiversePad,MultiversePad,,
MYL,MyLottoCoin,MyLottoCoin,,
PANDAVS,My Pandaverse,My Pandaverse,,
MPS,My Pet Social,My Pet Social,,
MYRIA,Myriad Social,Myriad Social,,
NACHO,Nacho,Nacho,,
CHAMP,NFT Champions,NFT Champions,,
NFTD,NFTD Protocol,NFTD Protocol,,
NMT,NFTMart Token,NFTMart Token,,
NINTI,Nintia Estate,Nintia Estate,,
NMX,Nominex,Nominex,,
nUSD,nUSD (HotBit),nUSD (HotBit),,
OCV,Oculus Vision,Oculus Vision,,
ODN,Odin Platform,Odin Platform,,
OIL,Oiler Network,Oiler Network,,
OLYMPUS,OLYMPUS,OLYMPUS,,
ORC,Oracle System,Oracle System,,
OTR,Otter Finance,Otter Finance,,
OXS,Oxbull Solana,Oxbull Solana,,
PORT,PackagePortal,PackagePortal,,
GCAKE,Pancake Games,Pancake Games,,
HUNNY,HUNNY FINANCE,HUNNY FINANCE,,
PANGOLIN,Pangolin Swap,Pangolin Swap,,
PSHARE,Partial Share,Partial Share,,
PASSIVE,Passive Token,Passive Token,,
PASTA,Pasta Finance,Pasta Finance,,
PROPEL,PayRue (Propel),PayRue (Propel),,
PAYZ,PAYZ PAYMENTS,PAYZ PAYMENTS,,
SPDO,pDollar Share,pDollar Share,,
PEA,PeaSwap Token,PeaSwap Token,,
PES,PegasusDollar,PegasusDollar,,
PGK,Penguin Karts,Penguin Karts,,
PETH,PetsHelp Coin,PetsHelp Coin,,
PIGGY,Piggy Finance,Piggy Finance,,
PIPI,Pippi Finance,Pippi Finance,,
GEAR,PlaceWar,PlaceWar,,
PLATA,Plata Network,Plata Network,,
NSFW,Pleasure Coin,Pleasure Coin,,
POLAR,POLARNODES,POLARNODES,,
POLA,Polaris Share,Polaris Share,,
DOTC,Polka Classic,Polka Classic,,
POLLY,Polly Finance,Polly Finance,,
POOR,PoorQuack,PoorQuack,,
PRNT,Prime Numbers,Prime Numbers,,
MERGE,Merge,Merge,,
FEENIXV2,ProjectFeenix,ProjectFeenix,,
QUICK,Quickswap[New],Quickswap[New],,
RATIO,Ratio Finance,Ratio Finance,,
RAYONS,Rayons Energy,Rayons Energy,,
RLQ,REALLIQ Token,REALLIQ Token,,
REGEN,Regen Network,Regen Network,,
RTGN,Retrogression,Retrogression,,
RBUNNY,Rewards Bunny,Rewards Bunny,,
RLE,Richlab Token,Richlab Token,,
RICKMORT,RickMortyDoxx,RickMortyDoxx,,
RISQ,RISQ Protocol,RISQ Protocol,,
RCKC,ROCKET GLOBAL,ROCKET GLOBAL,,
RBC,Ruby Currency,Ruby Currency,,
RMBL,Rumble Gaming,Rumble Gaming,,
SFC,SafeCap Token,SafeCap Token,,
SAFEMOON,SafeMoonomics,SafeMoonomics,,
SLRM,Salary Mining,Salary Mining,,
SMB,SamuraiBattle,SamuraiBattle,,
MISA,SANGKARA MISA,SANGKARA MISA,,
SATO,SatoshiCrypto,SatoshiCrypto,,
KAREN,Senator Karen,Senator Karen,,
SHIBAC,SHIBA CLASSIC,SHIBA CLASSIC,,
SHIBAFI,Shiba Finance,Shiba Finance,,
SHREW,Shiba Rewards,Shiba Rewards,,
SHIBURAI,Shiba Samurai,Shiba Samurai,,
SRR,SHUEY RHON RHON,SHUEY RHON RHON,,
SMBSWAP,Simbcoin Swap,Simbcoin Swap,,
SISHI,Sishi Finance,Sishi Finance,,
SFD,SnoopFlokiDog,SnoopFlokiDog,,
ROCKS,Social Rocket,Social Rocket,,
SOLAPE,SolAPE Token,SolAPE Token,,
SBNK,Solbank Token,Solbank Token,,
DATE,SolDate Token,SolDate Token,,
SLX,Solex Finance,Solex Finance,,
BOX,Solootbox DAO,Solootbox DAO,,
FRIES,Soltato FRIES,Soltato FRIES,,
SON,SOUNI,SOUNI,,
HAMS,Space Hamster,Space Hamster,,
SMCW,Space Misfits,Space Misfits,,
SPW,Spaceship War,Spaceship War,,
SPARK,Spark Finance,Spark Finance,,
SPW,Sparrow Token,Sparrow Token,,
SPA,Spartans,Spartans,,
SPEAR,Spear Finance,Spear Finance,,
SWCAT,Star Wars Cat,Star Wars Cat,,
SRX,StorX Network,StorX Network,,
STRIP,Strip Finance,Strip Finance,,
SGDOGE,Struggle Doge,Struggle Doge,,
CANDY,Sugar Kingdom,Sugar Kingdom,,
SSU,Sunny Side up,Sunny Side up,,
SBTC,Super Bitcoin,超级比特币,25971690.0,1061496.0
SWEEP,Sweep Capital,Sweep Capital,,
SWIFT,Swift Finance,Swift Finance,,
SWISS,swiss.finance,swiss.finance,,
TCT,TacoCat Token,TacoCat Token,,
TAKE,Takemichi Inu,Takemichi Inu,,
BANK,Bankcoin,Bankcoin,,
LOV,The LoveChain,The LoveChain,,
SPROUT,The Plant Dao,The Plant Dao,,
ORDR,The Red Order,The Red Order,,
SEED,The Seed Farm,The Seed Farm,,
TFC,TheFutbolCoin,TheFutbolCoin,,
MIS,Themis,Themis,,
TBT,TideBit Token,TideBit Token,,
TIGER,TIGER COIN,TIGER COIN,,
TITA,Titan Hunters,Titan Hunters,,
TCP,Token CashPay,Token CashPay,,
TTS,Token TT-Swap,Token TT-Swap,,
TP,TokenSwap,TokenSwap,,
TORII,Torii Finance,Torii Finance,,
TOSHINOR,Toshinori Inu,Toshinori Inu,,
TOTEM,Totem Finance,Totem Finance,,
TDF,Trade Fighter,Trade Fighter,,
TREAT,Treat DAO [new],Treat DAO [new],,
TURT,Turtle Racing,Turtle Racing,,
TRTLS,Turtles Token,Turtles Token,,
RIT20,Uberstate RIT 2.0,Uberstate RIT 2.0,,
UDOGE,UKA DOGE COIN,UKA DOGE COIN,,
UMAMI,Umami Finance,Umami Finance,,
UNDEAD,Undead Blocks,Undead Blocks,,
UNITE,Unite Finance,Unite Finance,,
UNT,Unity Network,Unity Network,,
UNIS,Universe Coin,Universe Coin,,
VALAS,Valas Finance,Valas Finance,,
VFT,Value Finance,Value Finance,,
VANCII,VANCI FINANCE,VANCI FINANCE,,
VGD,Vangold,Vangold,,
VAN,Vanspor Token,Vanspor Token,,
vADA,Venus Cardano,Venus Cardano,,
VSTA,Vesta Finance,Vesta Finance,,
VTT,VesTallyToken,VesTallyToken,,
VIRES,Vires Finance,Vires Finance,,
VGM,Virtual Gamer,Virtual Gamer,,
VIVE,Vive La Bouje,Vive La Bouje,,
VOLT,Volt Protocol,Volt Protocol,,
VPX,VPEX Exchange,VPEX Exchange,,
WTK,WadzPay Token,WadzPay Token,,
WAI,Wanaka Farm WAIRERE Token,Wanaka Farm WAIRERE Token,,
WPX,Wallet Plus X,Wallet Plus X,,
WOTG,War of Tribes,War of Tribes,,
WAULT,Wault Finance (OLD),Wault Finance (OLD),,
WSC,WealthSecrets,WealthSecrets,,
WHIRL,Whirl Finance,Whirl Finance,,
NODE,Whole Network,Whole Network,,
XWIP,WingsProtocol,WingsProtocol,,
WST,Wisteria Swap,Wisteria Swap,,
WOJ,Wojak Finance,Wojak Finance,,
WOOL,Wolf Game DAO(BSC),Wolf Game DAO(BSC),,
WOLFIES,WOLF PUPS,WOLF PUPS,,
WOLF,WOLFCOIN,WOLFCOIN,,
WOMI,Wrapped ECOMI,Wrapped ECOMI,,
WIOTX,Wrapped IoTeX,Wrapped IoTeX,,
WTLOS,Wrapped Telos,Wrapped Telos,,
XDOGE,XDoge Network,XDoge Network,,
XNS,Xeonbit Token,Xeonbit Token,,
XNFT,xNFT Protocol,xNFT Protocol,,
XPS,Xpansion Game,Xpansion Game,,
XAG,Xrpalike Gene,Xrpalike Gene,,
XXXANIME,XXX Anime NFT,XXX Anime NFT,,
YBEAR,yBEAR.finance,yBEAR.finance,,
YFD,Your Finance Decentralized,Your Finance Decentralized,,
YFPRO,YFPRO Finance,YFPRO Finance,,
WAR,YieldWars,YieldWars,,
YRISE,yRise Finance,yRise Finance,,
YYFI,YYFI.Protocol,YYFI.Protocol,,
ZCON,Zcon Protocol,Zcon Protocol,,
ZEFI,ZCore Finance,ZCore Finance,,
ZERO,Zero Exchange,Zero Exchange,,
ZEUS,ZEUS10000 (NEW),ZEUS10000 (NEW),,
ZILLA,Zilla Finance,Zilla Finance,,
ZLP,ZilPay Wallet / Dragon Zil Token,ZilPay Wallet / Dragon Zil Token,,
ZPAINT,ZilWall Paint,ZilWall Paint,,
ZOM,Zoom Protocol,Zoom Protocol,,
ZTNZ,Ztranzit Coin,Ztranzit Coin,,
ZUSD,Zytara dollar,Zytara dollar,,
FIT,300FIT NETWORK,300FIT NETWORK,,
5TABLE,5table Finance,5table Finance,,
99DEFI,99DEFI.NETWORK,99DEFI.NETWORK,,
FUD,Aavegotchi FUD,Aavegotchi FUD,,
KEK,Aavegotchi KEK,Aavegotchi KEK,,
ACX,ACCESSLAUNCHER,ACCESSLAUNCHER,,
GEM,Age Of Knights,Age Of Knights,,
AKTA,Akita Inu,Akita Inu,,
ALG,Algory Project,Algory Project,,
AM,AlternateMoney,AlternateMoney,,
ALD,Aludra Network,Aludra Network,,
AMAZINGT,AmazingTeamDAO,AmazingTeamDAO,,
HALO,Angel Protocol,Angel Protocol,,
AGEUR,Angle Protocol,Angle Protocol,,
ANCE,AnnihilationCE,AnnihilationCE,,
AIR,Ape In Records,Ape In Records,,
APEX,ApeXit Finance,ApeXit Finance,,
APW,APWine Finance,APWine Finance,,
AURORA,Arctic Finance,Arctic Finance,,
ART,Around Network,Around Network,,
ARV,Artemis Vision,Artemis Vision,,
AVT,Artverse Token,Artverse Token,,
ASTRO,Astronaut,Astronaut,,
ATL,Atlantis Loans,Atlantis Loans,,
AUN,Aufin Protocol,Aufin Protocol,,
AVAO,AvaOne Finance,AvaOne Finance,,
BABYAETH,Baby Aetherius,Baby Aetherius,,
BLINU,Baby Lambo Inu,Baby Lambo Inu,,
BABYLILF,Baby Lil Floki,Baby Lil Floki,,
BABYMUSK,Baby Musk Coin,Baby Musk Coin,,
BABY,Baby Samo Coin,Baby Samo Coin,,
BACON,BaconCoin,BaconCoin,,
BAGEL,Bagels Finance,Bagels Finance,,
BANANA,Banana.finance,Banana.finance,,
VLT,Bankroll Vault,Bankroll Vault,,
BBL,Basket Legends,Basket Legends,,
BTS,Bolt Share,Bolt Share,,
BECO,BecoSwap Token,BecoSwap Token,,
BIT,Biconomy Exchange Token,Biconomy Exchange Token,,
BIKINI,Bikini Finance,Bikini Finance,,
BCW,Bit Castle War,Bit Castle War,,
BFIRE,Bitblocks Fire,Bitblocks Fire,,
BCP,Bitcashpay (new),Bitcashpay (new),,
BTRL,BitcoinRegular,BitcoinRegular,,
BPT,Bitpayer Token,Bitpayer Token,,
SHIBA,BitShiba,BitShiba,,
BLIN,Blin Metaverse,Blin Metaverse,,
xBLZD,Blizzard.money,Blizzard.money,,
MNSTRS,Block Monsters,Block Monsters,,
BNBH,BNB Hero Token,BNB Hero Token,,
BOG,Bogged Finance,Bogged Finance,,
BRIBE,Bribe Protocol,Bribe Protocol,,
BRDG,Bridge Network,Bridge Network,,
PRDS,Brise Paradise,Brise Paradise,,
BHIG,BuckHathCoin,BuckHathCoin,,
iBFR,Buffer Finance,Buffer Finance,,
CAESAR,Caesar Finance,Caesar Finance,,
CXC,CAPITAL X CELL,CAPITAL X CELL,,
CARBON,Carbon Finance,Carbon Finance,,
CHER,Cherry Network,Cherry Network,,
CLEAN,CleanOcean (New),CleanOcean (New),,
COFFIN,Coffin Finance,Coffin Finance,,
CODI,Coin Discovery,Coin Discovery,,
CFC,CoinField Coin,CoinField Coin,,
CSS,CoinSwap Space,CoinSwap Space,,
AGS,Collector Coin,Collector Coin,,
CREP,Compound Augur,Compound Augur,,
CTCO,Connector Coin,Connector Coin,,
COSMIK,Cosmik Finance,Cosmik Finance,,
COVN,Covenant,Covenant,,
CRAM,Crabada Amulet,Crabada Amulet,,
CRC,Crypto Classic,Crypto Classic,,
CJP,Crypto Jackpot,Crypto Jackpot,,
AURUM,Raider Aurum,Raider Aurum,,
CBC,CryptoBossCoin,CryptoBossCoin,28542279.0,1176864.0
HRO,CryptoDiceHero,CryptoDiceHero,,
BALLZ,CryptoFootball,CryptoFootball,,
CVZ,CryptoVsZombie,CryptoVsZombie,,
CP,Crystal Powder,Crystal Powder,,
CTC,Cybertronchain,Cybertronchain,,
DFG,DAO Farmer DFG,DAO Farmer DFG,,
DFM,DAO Farmer DFM,DAO Farmer DFM,,
DFW,DAO Farmer DFW,DAO Farmer DFW,,
DARK,Dark Frontiers,Dark Frontiers,,
NESS,Darkness Share,Darkness Share,,
DELO,Decentra-Lotto,Decentra-Lotto,,
DFD,DefiDollar DAO,DefiDollar DAO,,
DFL,Defily Finance,Defily Finance,,
DSC,DefiSportsCoin,DefiSportsCoin,,
DAC,Degen Ape Club,Degen Ape Club,,
DGN,Degen Protocol,Degen Protocol,,
DELISH,Delish Finance,Delish Finance,,
DEUS,DEUS Finance,DEUS Finance,,
DEXTF,Domani Protocol,Domani Protocol,,
DFT,DigiFinexToken,DigiFinexToken,,
DIP,Dipper Network,Dipper Network,,
DVFB,DiversiFi Blue,DiversiFi Blue,,
DKWON,DogeKwon Terra,DogeKwon Terra,,
DON,Donnie Finance,Donnie Finance,,
DHG,Doom Hero Game,Doom Hero Game,,
DOP,Dopple Finance,Dopple Finance,,
DBL,Doubloon,Doubloon,,
DUKE,DUKE INU TOKEN,DUKE INU TOKEN,,
SALE,Dx,Dx,,
ECN,Ecosystem Coin Network,Ecosystem Coin Network,,
ECOT,ECHO TECH COIN,ECHO TECH COIN,,
EVC,Eco Value Coin,Eco Value Coin,,
ECOREAL,Ecoreal Estate,Ecoreal Estate,,
ELEPHANT,Elephant Money,Elephant Money,,
ELE,Eleven Finance,Eleven Finance,,
EC2,EmploymentCoin,EmploymentCoin,,
EGL,Ethereum Eagle,Ethereum Eagle,,
ETHV,Ethereum Vault,Ethereum Vault,,
ECTE,EurocoinToken,EurocoinToken,27920277.0,1168083.0
ESI,Evil Shiba Inu,Evil Shiba Inu,,
EPW,Evoverse Power,Evoverse Power,,
CAVO,Excavo Finance,Excavo Finance,,
XUC,Exchange Union,雪币,25963489.0,1061839.0
EXF,Extend Finance,Extend Finance,,
FAMEDOGE,Fame Doge Coin,Fame Doge Coin,,
FCH,Fanaticos Cash,Fanaticos Cash,,
CASH,Far West Games,Far West Games,,
FA,Fastest Alerts,Fastest Alerts,,
FEED,Feeder.finance,Feeder.finance,,
FRNT,Final Frontier,Final Frontier,,
FBX,Finance Blocks,Finance Blocks,,
FIRE,Firework Games,Firework Games,,
FEN,First Ever NFT,First Ever NFT,,
FSC,Five Star Coin,Five Star Coin,,
FMV,FlameMetaverse,FlameMetaverse,,
TFC,The Flash Currency,The Flash Currency,,
MILLIONS,Floki Millions,Floki Millions,,
AI,Flourishing AI,Flourishing AI,,
OURS,Flying Colours,Flying Colours,,
Football,Football Stars,Football Stars,,
4MW,For Meta World,For Meta World,,
FFF,Force For Fast,Force For Fast,,
FRWC,FrankyWillCoin,FrankyWillCoin,26039371.0,1071929.0
FREE,Freedom 22 DAO,Freedom 22 DAO,,
FREEMOON,Freemoon,Freemoon,,
FRIN,Fringe Finance,Fringe Finance,,
FND,Fundum Capital,Fundum Capital,,
FFT,Futura Finance,Futura Finance,,
GAIA,GAIA Everworld,GAIA Everworld,,
GNC,GALAXY NETWORK,GALAXY NETWORK,,
GMT,Gambit,Gambit,,
GAT,Game Ace Token,Game Ace Token,,
GML,GameLeagueCoin,GameLeagueCoin,26039357.0,1071944.0
GNBT,Genebank Token,Genebank Token,,
GNP,Genie Protocol,Genie Protocol,,
GER,Ginza Eternity,Ginza Eternity,,
G9,GoldenDiamond9,GoldenDiamond9,,
GWG,Gonewild Token,Gonewild Token,,
GCAT,Goose Loki Cat,Goose Loki Cat,,
GOHM,Governance OHM,Governance OHM,,
GZIL,governance ZIL,governance ZIL,,
GRVS,Gravis Finance,Gravis Finance,,
CBD,Greenheart CBD,Greenheart CBD,,
HLD,Hackerlabs DAO,Hackerlabs DAO,,
HALLO,Halloween Coin,Halloween Coin,26039462.0,1071838.0
HPS,HappinessToken,HappinessToken,,
HMZ,Harmonized App,Harmonized App,,
MOOO,Hashtagger.com,Hashtagger.com,,
HEAL,Heal The World,Heal The World,,
HECATE,Hecate Capital,Hecate Capital,,
HIBIKI,Hibiki Finance,Hibiki Finance,,
HIPPO,Hippo Protocol,Hippo Protocol,,
HOLDEX,Holdex Finance,Holdex Finance,,
IMC,i Money Crypto,i Money Crypto,,
RICK,Infinite Ricks,Infinite Ricks,,
INAZ,Infinity Arena,Infinity Arena,,
ISKY,Infinity Skies,Infinity Skies,,
IT,Infinity Token,Infinity Token,,
PLAY,InfinityGaming,InfinityGaming,,
ITG,iTrust.Finance,iTrust.Finance,,
IUSD,iZUMi Bond USD,iZUMi Bond USD,,
$JOKE,Joke Community,Joke Community,,
JSB,JSB FOUNDATION,JSB FOUNDATION,,
DINO,Jurassic Nodes,Jurassic Nodes,,
JRSC,Jurassic Token,Jurassic Token,,
KZEN,Kaizen Finance,Kaizen Finance,,
KAKA,KAKA NFT World,KAKA NFT World,,
KBC,Karatgold Coin,Karatgold Coin,,
KMW,Kepler Network,Kepler Network,,
KSHIB,Kilo Shiba Inu,Kilo Shiba Inu,,
KSHIBINU,KING SHIBA INU,KING SHIBA INU,,
KATS,Kitty Kat Coin,Kitty Kat Coin,,
LIST,KList Protocol,KList Protocol,,
KRX,KRYZA Exchange,KRYZA Exchange,,
KVERSE,KVerse Society,KVerse Society,,
LOR,Land Of Realms,Land Of Realms,,
LZP,LaunchZone (LZP),LaunchZone (LZP),,
LAVA,Lava Financial,Lava Financial,,
LGX,Legion Network,Legion Network,,
LEOS,Leonicorn Swap,Leonicorn Swap,,
LEONIDAS,Leonidas Token,Leonidas Token,,
LVLUP,LevelUp Gaming,LevelUp Gaming,,
LUSD,ℓUSD,ℓUSD,,
LKN,LinkCoin Token,LinkCoin Token,,
LQ,Liqwid Finance,Liqwid Finance,,
LDXG,LondonCoinGold,LondonCoinGold,,
LOF,Lonelyfans (NEW),Lonelyfans (NEW),,
3CRV,LP 3pool Curve,LP 3pool Curve,,
LLG,Lucid Lands V2,Lucid Lands V2,,
LUMOSX,LumosMetaverse,LumosMetaverse,,
BSTS,Magic Beasties,Magic Beasties,,
MAIN,MAIN,MAIN,,
MSN,Maison Capital,Maison Capital,,
MJR,Major Protocol,Major Protocol,,
MAYP,Maya Preferred,Maya Preferred,,
MAPE,Mecha Morphing,Mecha Morphing,,
MSHARE,Meerkat Shares,Meerkat Shares,,
MEGASHIB,Mega Shiba Inu,Mega Shiba Inu,,
MEMEDOGE,Meme Doge Coin,Meme Doge Coin,,
MMK,MEMEKING.GAMES,MEMEKING.GAMES,,
MENSA,Mensa Protocol,Mensa Protocol,,
MTO,Merchant Token,Merchant Token,,
MRCR,Mercor Finance,Mercor Finance,,
MERKLE,Merkle Network,Merkle Network,,
MBALL,Meta Basket VR,Meta Basket VR,,
META,Meta Inu Token,Meta Inu Token,,
